ess8_id,cntry,ess8_reg,nuts1,nuts2,nuts3,lrscale,rlgdgr,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,
BE000001905,BE,BE31,BE3,BE31,,8,0,3,4,3,2,3,3,4,4,4,2,3,3,3,2,4,3,4,3,2,4,4,
BE000001906,BE,BE31,BE3,BE31,,1,7,2,5,1,2,1,2,2,3,2,2,2,1,3,2,5,2,5,1,1,2,2,
BE000001908,BE,BE21,BE2,BE21,,5,8,3,5,2,4,2,3,2,2,2,5,2,2,4,3,5,2,4,2,2,2,4,
BE000001909,BE,BE21,BE2,BE21,,7,5,2,4,3,3,5,3,4,3,2,4,2,2,2,5,5,2,4,2,2,3,3,
BE000001910,BE,BE21,BE2,BE21,,6,6,4,4,2,3,2,5,2,2,2,2,2,2,4,2,5,2,3,2,2,4,2,
BE000001912,BE,BE21,BE2,BE21,,7,6,5,3,2,3,3,3,5,2,2,3,2,2,3,3,4,3,4,2,2,2,3,
BE000001915,BE,BE21,BE2,BE21,,6,5,4,5,2,3,3,3,5,3,3,5,3,2,5,1,3,3,5,1,1,1,3,
BE000001916,BE,BE23,BE2,BE23,,5,3,1,4,2,4,3,2,4,2,2,3,3,2,4,3,5,3,3,2,1,2,3,
BE000001917,BE,BE23,BE2,BE23,,4,7,2,4,3,4,2,5,2,3,2,3,2,2,4,2,4,2,2,2,2,3,3,
BE000001918,BE,BE23,BE2,BE23,,5,0,2,6,2,4,1,3,2,2,2,5,2,2,3,1,6,1,5,2,1,5,4,
BE000001921,BE,BE23,BE2,BE23,,3,2,2,4,2,3,5,1,2,1,2,4,1,2,2,5,3,5,3,2,2,5,4,
BE000001923,BE,BE23,BE2,BE23,,0,7,2,6,1,5,2,6,2,2,2,4,2,2,6,4,6,1,3,2,1,2,4,
BE000001926,BE,BE23,BE2,BE23,,5,5,3,3,2,3,5,2,4,3,4,2,2,2,3,4,3,3,4,3,2,3,2,
BE000001927,BE,BE23,BE2,BE23,,6,4,3,4,2,2,4,2,2,2,3,2,1,2,4,4,2,2,2,1,2,2,2,
BE000001928,BE,BE25,BE2,BE25,,7,7,2,4,2,2,4,3,4,2,4,2,2,2,2,2,2,2,2,2,2,3,3,
BE000001929,BE,BE25,BE2,BE25,,5,8,4,6,2,3,2,2,3,2,2,4,2,1,4,3,5,3,4,1,3,2,3,
BE000001931,BE,BE10,BE1,BE10,,3,7,2,1,1,2,2,3,2,2,1,3,2,2,3,3,3,2,2,2,2,2,3,
BE000001932,BE,BE10,BE1,BE10,,4,5,2,3,2,2,2,2,1,1,1,3,1,1,3,2,4,3,2,2,3,2,3,
BE000001933,BE,BE21,BE2,BE21,,10,0,6,5,1,4,1,2,2,2,3,2,4,2,4,1,4,2,3,1,1,1,2,
BE000001934,BE,BE25,BE2,BE25,,5,8,5,5,3,4,2,5,2,3,2,4,3,2,5,2,5,2,2,2,2,2,5,
BE000001937,BE,BE25,BE2,BE25,,5,6,2,5,2,2,2,4,3,1,2,2,3,1,4,2,4,2,2,2,2,3,1,
BE000001938,BE,BE35,BE3,BE35,,6,8,2,5,2,2,1,4,3,2,2,3,2,1,2,2,5,1,2,1,1,1,4,
BE000001939,BE,BE25,BE2,BE25,,5,0,4,4,2,2,3,4,4,3,3,2,2,3,4,3,4,2,3,2,3,4,2,
BE000001940,BE,BE23,BE2,BE23,,5,6,3,4,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,2,2,3,
BE000001942,BE,BE21,BE2,BE21,,7,0,3,2,2,3,2,3,4,2,3,2,4,3,2,2,3,3,4,1,2,3,2,
BE000001943,BE,BE35,BE3,BE35,,5,1,4,4,2,4,2,2,4,3,2,2,2,2,5,3,4,3,5,2,3,3,2,
BE000001946,BE,BE21,BE2,BE21,,5,9,2,3,2,2,3,4,4,4,4,3,2,3,3,3,4,4,2,2,4,2,3,
BE000001949,BE,BE24,BE2,BE24,,6,8,2,3,2,3,3,3,4,2,3,4,2,1,2,2,4,4,3,1,2,2,2,
BE000001950,BE,BE32,BE3,BE32,,4,0,2,3,1,2,2,2,5,2,5,2,2,1,1,2,6,2,2,2,1,1,1,
BE000001951,BE,BE21,BE2,BE21,,8,2,3,5,3,5,2,5,3,3,2,4,2,2,4,2,5,2,4,2,2,3,3,
BE000001953,BE,BE25,BE2,BE25,,5,5,2,4,2,5,1,2,2,2,2,1,1,2,4,2,4,2,3,2,2,2,2,
BE000001954,BE,BE32,BE3,BE32,,5,6,1,5,1,2,1,1,5,2,4,2,2,2,2,2,5,1,3,2,2,1,2,
BE000001955,BE,BE21,BE2,BE21,,5,5,2,3,2,2,2,3,3,3,3,3,2,2,2,1,3,2,2,1,3,2,2,
BE000001956,BE,BE25,BE2,BE25,,7,4,3,4,1,3,2,5,1,2,2,4,2,2,3,3,5,1,3,1,2,3,3,
BE000001957,BE,BE25,BE2,BE25,,6,3,3,5,3,4,4,3,5,3,3,5,3,3,5,4,4,3,4,2,2,3,4,
BE000001960,BE,BE21,BE2,BE21,,4,2,4,4,2,3,3,4,3,3,3,3,2,3,4,3,4,4,4,2,2,4,2,
BE000001962,BE,BE21,BE2,BE21,,5,2,1,4,3,1,2,3,2,1,1,2,5,1,3,2,5,1,3,1,2,2,1,
BE000001965,BE,BE21,BE2,BE21,,5,1,2,4,2,3,3,2,4,4,2,2,3,3,4,4,5,5,6,1,2,2,2,
BE000001966,BE,BE21,BE2,BE21,,7,6,2,3,3,3,4,2,2,2,4,3,1,2,2,3,4,3,3,1,2,3,3,
BE000001967,BE,BE21,BE2,BE21,,4,0,1,5,2,2,5,1,6,3,4,2,1,3,4,6,2,5,6,2,4,6,3,
BE000001968,BE,BE21,BE2,BE21,,7,10,3,4,2,5,1,5,5,2,2,3,2,2,4,2,5,2,3,2,2,2,2,
BE000001970,BE,BE21,BE2,BE21,,3,3,3,4,3,3,2,3,4,3,2,2,3,3,3,3,3,3,4,2,3,4,2,
BE000001972,BE,BE21,BE2,BE21,,5,3,3,5,2,3,3,3,3,2,2,3,2,3,3,4,5,3,2,1,2,3,3,
BE000001976,BE,BE21,BE2,BE21,,5,1,4,4,2,4,3,5,3,2,3,5,2,2,5,2,5,2,5,2,4,5,4,
BE000001977,BE,BE21,BE2,BE21,,7,9,2,2,3,2,3,3,4,3,4,4,1,1,1,2,2,4,5,2,4,2,2,
BE000001980,BE,BE21,BE2,BE21,,10,2,2,3,2,4,3,2,3,2,2,4,2,3,4,4,3,3,4,2,2,3,3,
BE000001981,BE,BE23,BE2,BE23,,7,2,2,4,2,5,3,3,6,2,2,3,1,2,5,2,3,6,4,2,1,3,4,
BE000001986,BE,BE21,BE2,BE21,,4,1,3,3,4,2,2,2,5,3,4,2,2,3,2,4,2,5,4,1,4,3,2,
BE000001988,BE,BE34,BE3,BE34,,8,0,2,4,4,3,4,3,4,5,3,3,2,4,3,3,3,4,5,3,4,5,3,
BE000001989,BE,BE10,BE1,BE10,,5,7,2,3,3,2,2,3,2,2,2,3,3,2,2,2,4,2,2,2,2,2,3,
BE000001992,BE,BE34,BE3,BE34,,0,5,1,5,1,2,1,2,5,2,2,2,1,3,2,1,5,2,2,3,1,3,2,
BE000001993,BE,BE34,BE3,BE34,,2,1,2,3,2,2,2,1,3,2,2,3,1,1,2,2,3,1,2,1,1,3,2,
BE000001994,BE,BE21,BE2,BE21,,4,0,4,4,3,3,2,3,3,3,3,3,3,3,4,3,4,3,5,3,3,4,2,
BE000001995,BE,BE21,BE2,BE21,,5,10,5,4,1,2,2,4,2,2,2,3,2,1,2,2,4,2,2,2,2,1,2,
BE000001996,BE,BE31,BE3,BE31,,7,7,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,3,1,1,1,1,
BE000001997,BE,BE21,BE2,BE21,,5,2,2,4,3,4,3,5,2,4,3,3,1,3,4,3,5,2,4,2,2,3,3,
BE000001999,BE,BE23,BE2,BE23,,8,7,2,5,1,4,5,1,6,1,6,3,1,1,2,3,6,1,6,1,2,3,1,
BE000002001,BE,BE35,BE3,BE35,,3,7,1,4,1,2,5,2,5,2,3,3,1,2,3,4,3,4,5,1,1,3,2,
BE000002002,BE,BE35,BE3,BE35,,2,0,3,4,1,5,2,2,3,1,1,2,1,2,3,1,1,2,4,6,1,2,2,
BE000002003,BE,BE35,BE3,BE35,,6,9,1,5,2,2,1,2,5,2,1,2,1,1,2,2,3,2,1,1,2,2,3,
BE000002006,BE,BE35,BE3,BE35,,4,2,2,5,2,1,1,1,4,3,2,4,1,1,2,2,4,4,2,2,1,3,4,
BE000002007,BE,BE32,BE3,BE32,,4,7,1,3,3,2,1,2,2,2,2,3,1,2,2,2,2,1,2,1,1,2,1,
BE000002008,BE,BE32,BE3,BE32,,5,8,3,4,1,3,3,3,3,2,2,2,2,2,3,2,4,2,3,2,3,2,2,
BE000002009,BE,BE10,BE1,BE10,,3,10,5,5,1,1,1,3,2,2,2,3,2,2,2,2,5,2,2,2,2,2,4,
BE000002011,BE,BE22,BE2,BE22,,5,1,3,4,1,2,2,1,4,2,3,1,1,1,2,3,2,2,2,1,1,2,1,
BE000002012,BE,BE10,BE1,BE10,,4,0,2,5,1,3,5,3,4,1,4,4,1,2,3,4,4,4,4,2,1,5,5,
BE000002014,BE,BE22,BE2,BE22,,2,5,2,3,2,2,1,2,2,2,2,2,2,2,3,1,3,2,2,2,2,2,3,
BE000002015,BE,BE10,BE1,BE10,,4,7,2,5,2,5,3,3,3,3,3,3,2,3,4,4,4,3,3,2,2,3,3,
BE000002016,BE,BE22,BE2,BE22,,5,4,3,2,4,4,3,2,5,4,3,3,1,3,2,4,3,3,4,3,4,5,2,
BE000002017,BE,BE10,BE1,BE10,,3,8,3,3,2,2,2,3,2,3,3,3,2,2,3,3,2,2,2,2,3,3,3,
BE000002019,BE,BE32,BE3,BE32,,5,8,1,6,1,4,1,5,6,1,7,3,1,1,1,1,3,4,4,3,1,5,3,
BE000002020,BE,BE32,BE3,BE32,,4,6,3,3,3,2,1,1,3,3,2,1,2,1,2,3,5,1,3,1,2,2,1,
BE000002023,BE,BE32,BE3,BE32,,5,0,3,6,2,6,6,4,3,1,1,4,1,1,5,2,5,5,5,2,2,5,6,
BE000002026,BE,BE21,BE2,BE21,,7,10,5,6,2,6,4,3,2,2,1,4,2,1,6,2,6,1,5,1,1,1,5,
BE000002028,BE,BE34,BE3,BE34,,6,7,3,4,4,5,5,2,5,1,3,1,2,4,4,3,4,3,3,3,3,2,2,
BE000002030,BE,BE21,BE2,BE21,,3,2,2,4,2,3,4,3,5,2,3,3,2,2,4,3,4,3,3,2,2,4,2,
BE000002034,BE,BE24,BE2,BE24,,6,5,3,4,2,4,3,2,2,3,2,3,2,3,3,2,4,2,3,2,2,4,3,
BE000002035,BE,BE24,BE2,BE24,,5,3,2,5,3,4,5,3,5,3,2,3,2,2,4,4,4,4,4,2,1,5,2,
BE000002037,BE,BE21,BE2,BE21,,5,5,5,4,2,1,1,3,3,2,1,1,3,1,2,3,6,4,4,1,2,1,1,
BE000002041,BE,BE21,BE2,BE21,,8,1,2,3,3,3,4,3,2,4,3,2,1,4,2,1,5,4,3,1,4,1,2,
BE000002043,BE,BE21,BE2,BE21,,7,6,3,4,2,2,3,3,3,2,3,2,3,2,2,3,3,3,3,2,2,3,2,
BE000002044,BE,BE21,BE2,BE21,,6,8,4,3,1,2,2,4,3,2,2,2,2,2,2,1,3,3,4,2,1,2,2,
BE000002045,BE,BE23,BE2,BE23,,6,0,1,3,3,6,4,5,5,3,1,1,1,4,6,5,6,5,3,2,3,5,2,
BE000002048,BE,BE21,BE2,BE21,,5,3,4,5,3,3,2,4,3,2,1,3,3,3,4,3,5,2,3,2,2,2,3,
BE000002053,BE,BE32,BE3,BE32,,3,8,4,2,2,3,3,2,4,3,3,4,3,2,3,4,3,2,1,2,3,3,4,
BE000002057,BE,BE31,BE3,BE31,,6,10,1,2,2,3,5,2,2,2,3,2,1,1,2,2,1,2,2,1,1,2,2,
BE000002059,BE,BE21,BE2,BE21,,2,7,3,4,1,3,2,3,2,2,2,2,2,3,3,4,3,4,3,1,1,2,2,
BE000002062,BE,BE31,BE3,BE31,,4,5,1,5,2,1,1,2,4,1,2,2,2,2,3,1,4,2,4,1,3,1,1,
BE000002065,BE,BE31,BE3,BE31,,0,0,5,5,1,1,1,4,5,3,3,2,2,2,2,2,2,3,3,2,5,5,5,
BE000002068,BE,BE25,BE2,BE25,,3,6,2,4,3,4,3,2,3,2,3,3,2,1,3,4,4,3,3,1,3,2,3,
BE000002069,BE,BE21,BE2,BE21,,6,10,2,3,2,4,2,2,3,2,2,1,1,2,3,1,2,3,2,2,1,1,1,
BE000002070,BE,BE21,BE2,BE21,,6,5,3,4,2,3,2,2,3,3,3,2,2,2,2,2,3,2,3,1,2,3,2,
BE000002073,BE,BE31,BE3,BE31,,5,2,2,6,3,4,3,1,5,2,1,1,1,1,6,2,1,6,6,1,3,6,1,
BE000002074,BE,BE31,BE3,BE31,,7,8,2,2,1,2,2,3,2,2,2,3,2,2,2,2,3,2,1,1,3,1,2,
BE000002075,BE,BE35,BE3,BE35,,4,0,2,6,3,2,3,3,5,2,3,3,2,1,5,1,4,2,3,1,1,4,4,
BE000002078,BE,BE25,BE2,BE25,,3,7,1,5,1,2,3,2,4,1,3,2,1,1,4,3,2,4,4,1,2,4,2,
BE000002079,BE,BE25,BE2,BE25,,1,5,4,5,2,2,5,4,2,2,2,4,5,2,3,2,4,4,4,2,2,2,2,
BE000002082,BE,BE25,BE2,BE25,,5,3,4,4,3,4,3,3,4,3,2,3,3,2,3,2,3,3,4,2,2,3,3,
BE000002083,BE,BE25,BE2,BE25,,7,6,2,5,2,4,2,2,3,2,2,3,2,2,5,2,2,2,5,2,2,2,2,
BE000002084,BE,BE25,BE2,BE25,,4,0,3,4,1,4,4,5,1,2,2,2,4,1,3,3,4,2,4,1,2,5,1,
BE000002086,BE,BE21,BE2,BE21,,5,1,3,4,5,2,5,2,6,3,4,3,2,4,3,6,3,5,4,3,4,2,3,
BE000002087,BE,BE10,BE1,BE10,,7,7,2,5,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,
BE000002088,BE,BE31,BE3,BE31,,4,4,4,6,1,3,3,1,4,1,2,2,1,1,4,2,4,5,5,1,1,5,3,
BE000002091,BE,BE21,BE2,BE21,,2,9,4,4,2,2,2,4,3,3,3,4,2,2,4,2,4,3,2,2,4,2,4,
BE000002092,BE,BE24,BE2,BE24,,5,3,3,4,2,2,3,5,5,3,2,2,3,2,2,2,5,2,2,2,2,3,2,
BE000002095,BE,BE23,BE2,BE23,,6,5,2,5,2,2,2,3,4,3,2,4,3,3,2,3,4,2,4,2,3,3,2,
BE000002096,BE,BE23,BE2,BE23,,2,3,2,3,2,3,2,3,1,3,1,4,2,1,2,2,5,2,3,1,2,2,2,
BE000002098,BE,BE24,BE2,BE24,,2,0,1,3,1,2,4,2,5,1,3,2,1,1,2,3,4,2,2,1,2,3,2,
BE000002099,BE,BE24,BE2,BE24,,7,0,2,6,3,6,2,1,3,1,3,3,1,1,5,1,4,1,2,1,1,6,2,
BE000002101,BE,BE25,BE2,BE25,,8,0,1,4,2,3,1,2,4,2,2,3,2,1,4,1,1,4,2,1,1,1,3,
BE000002102,BE,BE25,BE2,BE25,,3,6,3,4,2,4,3,2,5,2,2,4,3,2,5,3,4,3,4,2,2,3,3,
BE000002103,BE,BE25,BE2,BE25,,5,2,2,2,3,2,3,4,4,3,4,3,1,3,2,2,3,3,2,2,3,4,3,
BE000002106,BE,BE25,BE2,BE25,,5,2,2,3,2,2,4,3,4,2,4,1,2,3,4,4,3,2,3,2,2,1,2,
BE000002109,BE,BE21,BE2,BE21,,6,7,1,4,2,4,2,1,5,3,4,2,1,2,3,1,5,3,3,1,3,2,3,
BE000002110,BE,BE21,BE2,BE21,,6,9,3,5,3,2,3,3,3,2,2,3,4,3,3,4,5,2,3,3,4,3,3,
BE000002112,BE,BE21,BE2,BE21,,6,0,2,2,4,1,4,2,3,3,4,1,2,4,1,3,3,4,2,2,4,4,2,
BE000002113,BE,BE32,BE3,BE32,,7,2,1,3,2,4,4,1,5,2,2,3,1,4,4,3,4,3,4,2,3,3,5,
BE000002124,BE,BE32,BE3,BE32,,5,5,2,3,1,2,2,2,4,2,2,2,2,1,2,2,2,2,4,2,2,2,2,
BE000002125,BE,BE23,BE2,BE23,,5,5,2,6,3,2,2,2,6,1,5,3,4,1,5,2,5,2,3,1,3,3,1,
BE000002126,BE,BE32,BE3,BE32,,5,7,1,2,2,5,2,1,3,2,2,2,2,2,4,2,4,2,4,2,2,2,2,
BE000002127,BE,BE32,BE3,BE32,,5,6,5,5,2,2,2,5,4,2,2,2,2,2,3,3,6,2,2,2,4,2,2,
BE000002130,BE,BE10,BE1,BE10,,5,8,5,5,1,3,2,3,2,2,2,3,2,2,2,2,5,2,2,2,3,2,3,
BE000002131,BE,BE25,BE2,BE25,,5,6,2,4,2,2,2,2,4,2,2,4,2,2,4,2,4,2,3,2,2,2,2,
BE000002132,BE,BE25,BE2,BE25,,5,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,
BE000002133,BE,BE25,BE2,BE25,,7,5,2,5,2,5,1,3,3,2,2,3,2,2,5,1,5,2,2,2,2,2,3,
BE000002134,BE,BE23,BE2,BE23,,88,7,3,3,3,4,5,3,4,3,3,2,2,3,4,4,3,3,3,2,3,4,2,
BE000002135,BE,BE22,BE2,BE22,,2,0,1,4,1,3,5,2,4,2,4,1,2,1,3,3,2,4,5,2,2,6,3,
BE000002136,BE,BE25,BE2,BE25,,7,7,2,5,2,3,4,2,2,2,2,2,2,2,3,3,3,3,3,2,1,3,2,
BE000002137,BE,BE22,BE2,BE22,,5,5,2,2,2,2,2,2,1,1,1,2,2,2,2,2,3,3,2,2,2,3,3,
BE000002138,BE,BE21,BE2,BE21,,6,10,2,2,2,2,3,4,4,4,3,3,2,3,3,4,4,2,3,1,2,1,3,
BE000002139,BE,BE25,BE2,BE25,,6,0,2,5,3,4,1,3,2,3,2,2,4,3,4,3,4,3,3,2,4,3,2,
BE000002140,BE,BE25,BE2,BE25,,5,5,3,3,2,2,2,3,3,3,2,4,3,2,2,3,4,4,3,2,4,2,2,
BE000002141,BE,BE35,BE3,BE35,,5,0,2,3,1,3,5,1,6,2,4,1,1,2,1,1,3,1,2,4,4,4,2,
BE000002148,BE,BE22,BE2,BE22,,8,7,4,5,2,4,4,3,5,2,3,5,3,2,5,5,3,3,5,2,2,2,3,
BE000002150,BE,BE23,BE2,BE23,,5,7,1,1,1,1,1,1,3,2,2,2,2,1,2,2,1,1,1,1,2,2,1,
BE000002151,BE,BE23,BE2,BE23,,3,6,4,5,2,4,4,4,4,2,2,2,2,2,4,2,5,2,4,2,2,2,2,
BE000002152,BE,BE23,BE2,BE23,,6,8,2,4,3,6,3,3,3,2,2,3,2,3,6,3,6,2,2,3,2,2,2,
BE000002153,BE,BE22,BE2,BE22,,5,7,2,3,1,2,1,1,3,3,3,2,1,1,1,1,2,3,5,1,1,1,1,
BE000002154,BE,BE32,BE3,BE32,,3,7,3,5,2,4,1,4,2,1,1,3,2,2,4,3,5,2,5,1,2,4,3,
BE000002155,BE,BE23,BE2,BE23,,7,8,2,4,2,4,1,1,1,1,1,2,2,2,2,2,4,4,3,3,3,2,3,
BE000002156,BE,BE23,BE2,BE23,,2,0,3,5,1,2,3,3,4,1,3,2,1,1,3,2,3,2,4,2,1,2,2,
BE000002158,BE,BE21,BE2,BE21,,6,7,1,5,1,1,1,3,5,5,1,3,4,1,5,1,5,1,1,1,2,2,3,
BE000002159,BE,BE10,BE1,BE10,,0,0,1,4,1,3,6,1,5,2,2,2,2,2,2,5,2,3,4,2,1,6,2,
BE000002160,BE,BE21,BE2,BE21,,0,0,4,4,3,4,4,4,3,2,2,2,4,2,3,3,4,2,2,2,2,2,3,
BE000002161,BE,BE10,BE1,BE10,,6,7,4,6,2,6,3,3,3,2,2,3,3,2,4,3,4,3,4,2,2,3,3,
BE000002164,BE,BE10,BE1,BE10,,5,8,1,3,2,2,2,3,2,1,4,2,1,1,2,1,5,2,1,1,2,2,2,
BE000002165,BE,BE22,BE2,BE22,,7,6,2,4,2,2,1,3,2,2,2,2,3,2,3,3,3,2,3,2,2,2,3,
BE000002166,BE,BE22,BE2,BE22,,5,5,2,5,3,2,2,2,4,2,3,2,2,1,3,2,6,3,3,1,2,3,1,
BE000002167,BE,BE34,BE3,BE34,,5,10,5,5,1,3,1,4,5,2,2,3,3,2,1,1,5,2,3,3,2,3,4,
BE000002168,BE,BE21,BE2,BE21,,4,1,3,2,3,2,2,4,3,3,3,3,2,3,4,4,5,4,3,3,2,4,3,
BE000002170,BE,BE23,BE2,BE23,,5,5,2,4,2,2,2,2,3,3,2,2,2,1,3,1,4,1,2,1,1,1,1,
BE000002171,BE,BE23,BE2,BE23,,6,7,2,3,2,3,2,2,5,3,2,2,2,2,3,2,6,2,4,2,4,2,3,
BE000002172,BE,BE23,BE2,BE23,,6,7,3,3,2,2,3,5,3,2,4,2,1,1,2,4,5,1,2,1,2,2,2,
BE000002173,BE,BE21,BE2,BE21,,3,7,2,4,2,5,2,2,2,2,8,8,7,1,2,1,2,1,5,2,5,5,5,
BE000002175,BE,BE23,BE2,BE23,,6,3,3,4,3,3,3,3,3,3,3,3,3,2,3,4,4,3,3,2,3,3,3,
BE000002177,BE,BE32,BE3,BE32,,5,7,5,6,1,5,5,3,4,3,2,2,1,2,4,1,3,3,5,3,2,3,3,
BE000002178,BE,BE22,BE2,BE22,,5,2,1,6,2,5,2,2,5,2,2,3,1,2,5,2,5,2,5,2,2,5,2,
BE000002179,BE,BE25,BE2,BE25,,6,7,2,5,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1,2,2,
BE000002180,BE,BE25,BE2,BE25,,5,10,5,5,2,4,2,5,2,2,2,2,3,2,4,2,4,2,3,2,3,2,4,
BE000002183,BE,BE25,BE2,BE25,,1,3,1,3,2,3,3,2,5,3,3,2,1,2,2,2,1,4,4,2,1,4,2,
BE000002184,BE,BE25,BE2,BE25,,5,7,1,3,4,5,3,4,4,3,3,3,2,2,3,4,5,3,4,2,3,3,3,
BE000002185,BE,BE21,BE2,BE21,,5,7,2,5,3,6,5,3,5,2,5,2,1,1,4,4,5,3,4,2,1,2,2,
BE000002186,BE,BE21,BE2,BE21,,7,2,2,5,2,3,1,2,3,1,2,2,2,1,2,2,5,3,3,1,1,5,2,
BE000002187,BE,BE25,BE2,BE25,,8,5,1,3,1,2,2,1,4,1,2,4,1,2,1,2,1,1,3,1,2,1,2,
BE000002188,BE,BE25,BE2,BE25,,5,3,1,3,3,2,5,2,4,5,6,2,1,5,2,3,1,4,1,2,3,2,2,
BE000002189,BE,BE25,BE2,BE25,,3,0,2,6,1,3,2,3,5,2,2,3,2,1,2,4,4,1,4,1,2,3,2,
BE000002190,BE,BE25,BE2,BE25,,3,9,1,6,1,4,3,6,2,1,1,4,5,1,4,4,6,2,3,1,1,3,5,
BE000002191,BE,BE25,BE2,BE25,,8,2,4,3,2,5,2,2,5,3,4,4,1,3,3,2,1,1,1,5,3,6,3,
BE000002192,BE,BE25,BE2,BE25,,8,8,2,4,2,2,2,3,2,2,2,2,3,2,3,2,3,2,3,1,1,1,2,
BE000002194,BE,BE25,BE2,BE25,,5,2,2,4,3,3,2,4,4,3,3,3,3,2,3,1,5,2,2,1,1,4,2,
BE000002195,BE,BE25,BE2,BE25,,5,10,2,2,2,2,2,3,5,2,2,2,2,2,4,2,5,2,2,2,2,4,3,
BE000002196,BE,BE33,BE3,BE33,,2,3,2,5,3,5,3,5,5,2,2,3,4,1,5,3,6,1,6,1,5,4,5,
BE000002197,BE,BE25,BE2,BE25,,8,2,3,5,2,2,2,5,4,2,3,2,2,2,4,2,3,4,3,2,2,2,2,
BE000002200,BE,BE25,BE2,BE25,,5,7,5,5,2,4,2,5,3,2,2,4,4,2,5,2,6,2,4,2,2,2,5,
BE000002203,BE,BE33,BE3,BE33,,3,3,2,5,2,2,2,2,2,2,5,2,2,2,3,2,3,2,2,2,2,2,2,
BE000002204,BE,BE24,BE2,BE24,,6,1,3,4,3,2,2,3,2,2,1,4,2,3,3,2,4,2,2,2,2,4,3,
BE000002205,BE,BE24,BE2,BE24,,5,5,4,4,2,4,4,2,5,2,3,1,2,2,4,2,2,4,5,2,2,4,2,
BE000002206,BE,BE33,BE3,BE33,,8,6,4,6,3,4,2,2,5,3,1,2,2,1,2,1,3,2,4,1,1,3,1,
BE000002207,BE,BE33,BE3,BE33,,3,0,2,5,5,2,2,3,2,2,2,2,2,2,4,4,3,2,2,2,2,2,2,
BE000002209,BE,BE33,BE3,BE33,,3,9,2,3,2,3,2,3,1,1,1,1,1,1,2,1,5,2,1,1,1,1,3,
BE000002210,BE,BE33,BE3,BE33,,7,7,4,3,2,6,2,3,5,1,2,1,1,3,4,2,2,4,1,1,2,2,1,
BE000002213,BE,BE33,BE3,BE33,,4,5,4,4,3,4,2,4,3,3,2,4,5,5,2,2,5,3,3,2,4,4,4,
BE000002214,BE,BE33,BE3,BE33,,7,7,5,2,2,2,2,2,3,2,5,2,2,2,2,2,6,2,2,1,4,2,2,
BE000002216,BE,BE24,BE2,BE24,,8,3,5,5,2,2,2,2,3,2,2,5,2,2,5,3,5,1,2,2,1,1,1,
BE000002217,BE,BE24,BE2,BE24,,8,7,2,3,4,1,4,2,5,3,5,1,1,2,2,5,3,5,2,2,3,5,2,
BE000002218,BE,BE31,BE3,BE31,,5,2,2,5,2,4,4,3,5,2,2,2,3,2,3,2,3,3,5,2,2,4,3,
BE000002219,BE,BE24,BE2,BE24,,9,2,1,2,3,2,2,2,2,2,3,4,1,2,2,2,4,2,1,2,3,2,2,
BE000002221,BE,BE33,BE3,BE33,,5,1,1,3,4,3,5,3,5,2,3,1,1,2,3,3,2,1,4,4,3,4,3,
BE000002222,BE,BE31,BE3,BE31,,3,0,5,3,1,1,1,4,2,2,2,5,3,2,2,2,5,2,2,2,2,2,5,
BE000002223,BE,BE25,BE2,BE25,,4,5,1,5,1,2,3,1,1,3,2,2,1,2,3,1,5,3,4,2,1,3,1,
BE000002225,BE,BE10,BE1,BE10,,3,8,2,2,2,2,4,4,2,2,2,2,3,2,2,2,2,3,2,2,2,3,3,
BE000002227,BE,BE10,BE1,BE10,,3,0,2,3,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,4,
BE000002228,BE,BE10,BE1,BE10,,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
BE000002229,BE,BE33,BE3,BE33,,77,7,2,6,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,
BE000002231,BE,BE10,BE1,BE10,,5,6,3,3,4,3,4,3,4,3,4,3,3,4,3,4,5,4,4,3,5,4,3,
BE000002232,BE,BE33,BE3,BE33,,2,0,1,6,1,3,2,5,5,1,2,2,2,2,3,2,2,2,2,2,2,2,2,
BE000002233,BE,BE31,BE3,BE31,,8,7,1,4,3,2,1,1,4,1,3,2,1,1,2,3,2,3,2,1,2,1,1,
BE000002234,BE,BE23,BE2,BE23,,1,0,3,5,2,2,3,3,3,1,4,4,3,3,4,2,4,3,2,3,2,5,2,
BE000002235,BE,BE23,BE2,BE23,,6,7,2,4,1,2,2,2,2,2,2,2,3,1,4,2,3,2,3,2,2,2,3,
BE000002238,BE,BE22,BE2,BE22,,5,6,1,4,2,2,3,2,3,1,2,4,1,2,3,4,4,2,3,1,2,2,1,
